idx,block,trial,stimuli,reward,response,trialtype,regret
17,3,2,yellow/red,20,yellow,catch,40
17,3,3,blue/yellow,40,blue,catch,0
17,3,4,yellow/red,20,yellow,catch,40
17,3,5,blue/red,80,blue,decision,0
17,3,6,green/yellow,40,green,decision,0
17,3,7,yellow/blue,20,yellow,catch,20
17,3,8,blue/red,40,blue,decision,20
17,3,9,red/yellow,60,red,catch,0
17,3,10,green/yellow,40,green,decision,0
17,3,11,red/blue,60,red,decision,0
17,3,12,blue/red,40,blue,decision,20
17,3,13,blue/red,80,blue,decision,0
17,3,14,blue/red,40,blue,decision,20
17,3,15,red/yellow,60,red,catch,0
17,3,16,green/yellow,0,green,decision,20
17,3,17,blue/yellow,40,blue,catch,0
17,3,18,yellow/green,20,yellow,decision,20
17,3,19,blue/red,40,blue,decision,20
17,3,20,yellow/blue,20,yellow,catch,20
17,3,21,yellow/green,20,yellow,decision,0
17,3,22,blue/red,80,blue,decision,0
17,3,23,yellow/blue,20,yellow,catch,20
17,3,24,red/blue,60,red,decision,0
17,3,25,yellow/blue,20,yellow,catch,60
17,3,26,blue/red,40,blue,decision,20
17,3,27,blue/yellow,80,blue,catch,0
17,3,28,red/blue,60,red,decision,0
17,3,29,blue/red,80,blue,decision,0
17,3,30,green/red,40,green,catch,20
17,3,31,green/yellow,20,yellow,decision,0
17,3,32,green/yellow,40,green,decision,0
17,3,33,blue/red,40,blue,decision,20
17,3,34,green/blue,0,green,catch,80
17,3,35,green/blue,40,green,catch,0
17,3,36,yellow/green,40,green,decision,0
17,3,37,blue/red,60,red,decision,20
17,3,38,yellow/blue,20,yellow,catch,20
17,3,39,green/red,0,green,catch,60
17,3,40,red/blue,60,red,decision,0
17,4,1,green/yellow,40,green,decision,0
17,4,2,yellow/green,20,yellow,decision,0
17,4,3,yellow/green,20,yellow,decision,0
17,4,4,green/blue,0,green,catch,40
17,4,5,green/yellow,0,green,decision,20
17,4,6,red/blue,60,red,decision,20
17,4,7,blue/red,80,blue,decision,0
17,4,8,red/blue,60,red,decision,20
17,4,9,green/yellow,40,green,decision,0
17,4,10,yellow/green,20,yellow,decision,20
17,4,11,green/blue,0,green,catch,40
17,4,12,blue/yellow,80,blue,catch,0
17,4,13,green/yellow,40,green,decision,0
17,4,14,red/green,60,red,catch,0
17,4,15,yellow/green,20,yellow,decision,20
17,4,16,yellow/red,20,yellow,catch,40
17,4,17,yellow/green,20,yellow,decision,0
17,4,18,green/blue,40,green,catch,40
17,4,19,red/green,60,red,catch,0
17,4,20,red/yellow,60,red,catch,0
17,4,21,green/yellow,40,green,decision,0
17,4,22,red/yellow,60,red,catch,0
17,4,23,yellow/blue,20,yellow,catch,60
17,4,24,red/blue,60,red,decision,20
17,4,25,yellow/green,20,yellow,decision,0
17,4,26,green/blue,40,green,catch,40
17,4,27,green/red,60,red,catch,0
17,4,28,yellow/green,20,yellow,decision,20
17,4,29,red/blue,60,red,decision,0
17,4,30,yellow/green,40,green,decision,0
17,4,31,blue/yellow,40,blue,catch,0
17,4,32,green/blue,0,green,catch,80
17,4,33,yellow/blue,20,yellow,catch,20
17,4,34,yellow/green,20,yellow,decision,0
17,4,35,green/yellow,40,green,decision,0
17,4,36,yellow/green,20,yellow,decision,0
17,4,37,blue/red,60,red,decision,20
17,4,38,green/blue,40,green,catch,0
17,4,39,yellow/green,0,green,decision,20
17,4,40,yellow/green,20,yellow,decision,20
17,5,1,yellow/blue,20,yellow,catch,20
17,5,2,green/yellow,40,green,decision,0
17,5,3,green/blue,40,green,catch,40
17,5,4,yellow/green,20,yellow,decision,0
17,5,5,green/red,40,green,catch,20
17,5,6,red/blue,60,red,decision,20
17,5,7,green/yellow,0,green,decision,20
17,5,8,red/blue,80,blue,decision,0
17,5,9,red/blue,60,red,decision,20
17,5,10,blue/green,40,blue,catch,0
17,5,11,red/green,60,red,catch,0
17,5,12,red/yellow,60,red,catch,0
17,5,13,yellow/green,20,yellow,decision,20
17,5,14,blue/red,40,blue,decision,20
17,5,15,red/blue,60,red,decision,20
17,5,16,green/yellow,0,green,decision,20
17,5,17,red/yellow,60,red,catch,0
17,5,18,green/yellow,40,green,decision,0
17,5,19,red/blue,60,red,decision,0
17,5,20,red/yellow,60,red,catch,0
17,5,21,green/red,60,red,catch,0
17,5,22,green/red,40,green,catch,20
17,5,23,yellow/blue,20,yellow,catch,60
17,5,24,green/blue,40,green,catch,40
17,5,25,blue/red,80,blue,decision,0
17,5,26,yellow/red,20,yellow,catch,40
17,5,27,green/yellow,20,yellow,decision,0
17,5,28,green/yellow,40,green,decision,0
17,5,29,blue/red,40,blue,decision,20
17,5,30,green/yellow,0,green,decision,20
17,5,31,yellow/green,20,yellow,decision,0
17,5,32,yellow/green,20,yellow,decision,0
17,5,33,yellow/green,20,yellow,decision,0
17,5,34,green/yellow,40,green,decision,0
17,5,35,green/blue,40,green,catch,0
17,5,36,red/green,60,red,catch,0
17,5,37,yellow/blue,20,yellow,catch,60
17,5,38,blue/red,40,blue,decision,20
17,5,39,yellow/green,20,yellow,decision,20
17,5,40,green/yellow,40,green,decision,0
17,6,1,yellow/green,20,yellow,decision,0
17,6,2,green/yellow,40,green,decision,0
17,6,3,green/yellow,0,green,decision,20
17,6,4,green/yellow,0,green,decision,20
17,6,5,green/red,0,green,catch,60
17,6,6,blue/green,40,blue,catch,0
17,6,7,yellow/green,20,yellow,decision,0
17,6,8,yellow/blue,20,yellow,catch,60
17,6,9,yellow/blue,40,blue,catch,0
17,6,10,yellow/red,20,yellow,catch,40
17,6,11,blue/green,40,blue,catch,0
17,6,12,red/green,60,red,catch,0
17,6,13,red/blue,60,red,decision,0
17,6,14,blue/red,80,blue,decision,0
17,6,15,green/red,0,green,catch,60
17,6,16,yellow/green,20,yellow,decision,0
17,6,17,green/blue,0,green,catch,40
17,6,18,red/blue,60,red,decision,0
17,6,19,blue/red,40,blue,decision,20
17,6,20,red/blue,60,red,decision,20
17,6,21,red/green,60,red,catch,0
17,6,22,red/green,60,red,catch,0
17,6,23,yellow/green,20,yellow,decision,0
17,6,24,green/yellow,40,green,decision,0
17,6,25,red/blue,60,red,decision,0
17,6,26,yellow/blue,20,yellow,catch,60
17,6,27,red/blue,60,red,decision,20
17,6,28,green/red,0,green,catch,60
17,6,29,yellow/green,20,yellow,decision,0
17,6,30,blue/red,80,blue,decision,0
17,6,31,red/yellow,60,red,catch,0
17,6,32,blue/red,80,blue,decision,0
17,6,33,blue/red,40,blue,decision,20
17,6,34,green/yellow,40,green,decision,0
17,6,35,green/yellow,40,green,decision,0
17,6,36,green/yellow,40,green,decision,0
17,6,37,yellow/green,20,yellow,decision,0
17,6,38,green/yellow,40,green,decision,0
17,6,39,blue/green,40,blue,catch,0
17,6,40,green/blue,40,green,catch,40
18,1,1,green/blue,40,green,catch,0
18,1,2,blue/yellow,20,yellow,catch,20
18,1,3,red/yellow,20,yellow,catch,40
18,1,4,red/blue,60,red,decision,0
18,1,5,blue/red,40,blue,decision,20
18,1,6,yellow/green,20,yellow,decision,20
18,1,7,red/yellow,60,red,catch,0
18,1,8,blue/green,80,blue,catch,0
18,1,9,blue/red,40,blue,decision,20
18,1,10,red/blue,60,red,decision,0
18,1,11,green/blue,40,green,catch,40
18,1,12,red/green,60,red,catch,0
18,1,13,green/blue,0,green,catch,80
18,1,14,blue/red,40,blue,decision,20
18,1,15,red/blue,40,blue,decision,20
18,1,16,blue/yellow,40,blue,catch,0
18,1,17,green/blue,0,green,catch,40
18,1,18,green/yellow,0,green,decision,20
18,1,19,green/red,0,green,catch,60
18,1,20,red/blue,40,blue,decision,20
18,1,21,yellow/green,20,yellow,decision,0
18,1,22,blue/red,80,blue,decision,0
18,1,23,blue/yellow,40,blue,catch,0
18,1,24,red/blue,60,red,decision,0
18,1,25,green/red,40,green,catch,20
18,1,26,green/yellow,0,green,decision,20
18,1,27,yellow/red,20,yellow,catch,40
18,1,28,blue/red,80,blue,decision,0
18,1,29,red/yellow,60,red,catch,0
18,1,30,blue/red,80,blue,decision,0
18,1,31,blue/red,80,blue,decision,0
18,1,32,blue/red,40,blue,decision,20
18,1,33,blue/red,80,blue,decision,0
18,1,34,red/blue,60,red,decision,20
18,1,35,blue/red,80,blue,decision,0
18,1,36,green/yellow,0,green,decision,20
18,1,37,red/yellow,20,yellow,catch,40
18,1,38,yellow/green,20,yellow,decision,20
18,1,39,red/blue,60,red,decision,20
18,1,40,green/yellow,40,green,decision,0
18,2,1,red/yellow,60,red,catch,0
18,2,2,green/yellow,0,green,decision,20
18,2,3,green/red,0,green,catch,60
18,2,4,red/yellow,60,red,catch,0
18,2,5,red/green,60,red,catch,0
18,2,6,blue/red,40,blue,decision,20
18,2,7,red/blue,60,red,decision,20
18,2,8,blue/red,80,blue,decision,0
18,2,9,green/red,60,red,catch,0
18,2,10,blue/red,80,blue,decision,0
18,2,11,red/yellow,60,red,catch,0
18,2,12,yellow/blue,20,yellow,catch,60
18,2,13,green/yellow,40,green,decision,0
18,2,14,blue/red,80,blue,decision,0
18,2,15,red/blue,60,red,decision,0
18,2,16,yellow/red,20,yellow,catch,40
18,2,17,red/blue,60,red,decision,0
18,2,18,red/blue,60,red,decision,20
18,2,19,blue/red,40,blue,decision,20
18,2,20,green/yellow,0,green,decision,20
18,2,21,blue/red,80,blue,decision,0
18,2,22,red/blue,40,blue,decision,20
18,2,23,blue/yellow,80,blue,catch,0
18,2,24,red/blue,60,red,decision,20
18,2,25,blue/yellow,40,blue,catch,0
18,2,26,yellow/green,20,yellow,decision,0
18,2,27,green/yellow,40,green,decision,0
18,2,28,red/green,60,red,catch,0
18,2,29,yellow/red,20,yellow,catch,40
18,2,30,yellow/green,20,yellow,decision,0
18,2,31,red/yellow,60,red,catch,0
18,2,32,yellow/green,20,yellow,decision,20
18,2,33,green/yellow,0,green,decision,20
18,2,34,green/red,0,green,catch,60
18,2,35,blue/yellow,40,blue,catch,0
18,2,36,yellow/green,20,yellow,decision,0
18,2,37,blue/green,40,blue,catch,0
18,2,38,yellow/green,20,yellow,decision,20
18,2,39,green/yellow,40,green,decision,0
18,2,40,red/blue,60,red,decision,20
18,3,1,green/red,40,green,catch,20
18,3,2,red/blue,60,red,decision,20
18,3,3,blue/red,80,blue,decision,0
18,3,4,blue/yellow,40,blue,catch,0
18,3,5,blue/yellow,40,blue,catch,0
18,3,6,yellow/green,20,yellow,decision,20
18,3,7,blue/red,80,blue,decision,0
18,3,8,yellow/green,20,yellow,decision,20
18,3,9,red/blue,60,red,decision,0
18,3,10,green/red,40,green,catch,20
18,3,11,green/yellow,40,green,decision,0
18,3,12,red/blue,80,blue,decision,0
18,3,13,blue/yellow,40,blue,catch,0
18,3,14,yellow/green,20,yellow,decision,20
18,3,15,red/yellow,60,red,catch,0
18,3,16,blue/green,80,blue,catch,0
18,3,17,red/yellow,60,red,catch,0
18,3,18,green/yellow,0,green,decision,20
18,3,19,blue/green,40,blue,catch,0
18,3,20,red/blue,80,blue,decision,0
18,3,21,red/blue,60,red,decision,20
18,3,22,red/blue,60,red,decision,20
18,3,23,green/blue,0,green,catch,40
18,3,24,yellow/red,20,yellow,catch,40
18,3,25,red/yellow,60,red,catch,0
18,3,26,green/yellow,0,green,decision,20
18,3,27,yellow/green,20,yellow,decision,0
18,3,28,green/yellow,0,green,decision,20
18,3,29,blue/red,80,blue,decision,0
18,3,30,blue/red,80,blue,decision,0
18,3,31,red/yellow,60,red,catch,0
18,3,32,yellow/green,20,yellow,decision,0
18,3,33,yellow/green,20,yellow,decision,20
18,3,34,yellow/green,20,yellow,decision,20
18,3,35,red/yellow,60,red,catch,0
18,3,36,red/blue,60,red,decision,20
18,3,37,blue/green,40,blue,catch,0
18,3,38,green/blue,0,green,catch,80
18,3,39,green/yellow,20,yellow,decision,20
18,3,40,red/blue,60,red,decision,0
18,4,1,yellow/green,0,green,decision,20
18,4,2,red/blue,60,red,decision,0
18,4,3,blue/green,40,blue,catch,0
18,4,4,red/blue,60,red,decision,0
18,4,5,yellow/red,60,red,catch,0
18,4,6,yellow/green,20,yellow,decision,0
18,4,7,yellow/green,20,yellow,decision,20
18,4,8,blue/red,40,blue,decision,20
18,4,9,red/blue,60,red,decision,0
18,4,10,yellow/green,20,yellow,decision,0
18,4,11,yellow/green,20,yellow,decision,0
18,4,12,blue/red,40,blue,decision,20
18,4,13,blue/red,60,red,decision,0
18,4,14,yellow/green,20,yellow,decision,0
18,4,15,red/blue,80,blue,decision,0
18,4,16,green/blue,40,blue,catch,0
18,4,17,blue/green,40,blue,catch,0
18,4,18,red/blue,60,red,decision,0
18,4,19,red/green,60,red,catch,0
18,4,20,green/yellow,40,green,decision,0
18,4,21,green/yellow,0,green,decision,20
18,4,22,red/blue,60,red,decision,20
18,4,23,red/yellow,60,red,catch,0
18,4,24,green/red,0,green,catch,60
18,4,25,green/red,60,red,catch,0
18,4,26,yellow/green,20,yellow,decision,20
18,4,27,green/red,0,green,catch,60
18,4,28,green/yellow,0,green,decision,20
18,4,29,green/red,40,green,catch,20
18,4,30,red/green,60,red,catch,0
18,4,31,red/yellow,60,red,catch,0
18,4,32,green/yellow,40,green,decision,0
18,4,33,blue/red,80,blue,decision,0
18,4,34,yellow/blue,20,yellow,catch,60
18,4,35,yellow/green,20,yellow,decision,0
18,4,36,green/blue,40,green,catch,40
18,4,37,red/yellow,60,red,catch,0
18,4,38,yellow/red,20,yellow,catch,40
18,4,39,blue/red,40,blue,decision,20
18,4,40,red/blue,60,red,decision,0
18,5,1,yellow/green,0,green,decision,20
18,5,2,blue/red,80,blue,decision,0
18,5,3,yellow/blue,20,yellow,catch,60
18,5,4,green/yellow,0,green,decision,20
18,5,5,blue/red,40,blue,decision,20
18,5,6,red/green,60,red,catch,0
18,5,7,yellow/green,20,yellow,decision,0
18,5,8,green/yellow,0,green,decision,20
18,5,9,red/yellow,60,red,catch,0
18,5,10,green/yellow,0,green,decision,20
18,5,11,blue/green,80,blue,catch,0
18,5,12,yellow/blue,20,yellow,catch,60
18,5,13,red/blue,60,red,decision,20
18,5,14,blue/yellow,80,blue,catch,0
18,5,15,blue/red,80,blue,decision,0
18,5,16,green/yellow,0,green,decision,20
18,5,17,red/blue,60,red,decision,20
18,5,18,red/blue,60,red,decision,0
18,5,19,yellow/green,20,yellow,decision,0
18,5,20,green/blue,80,blue,catch,0
18,5,21,green/yellow,20,yellow,decision,0
18,5,22,yellow/green,20,yellow,decision,20
18,5,23,yellow/red,60,red,catch,0
18,5,24,blue/yellow,40,blue,catch,0
18,5,25,yellow/green,20,yellow,decision,0
18,5,26,green/blue,0,green,catch,80
18,5,27,blue/red,80,blue,decision,0
18,5,28,green/yellow,40,green,decision,0
18,5,29,red/blue,60,red,decision,20
18,5,30,yellow/red,20,yellow,catch,40
18,5,31,green/blue,40,green,catch,0
18,5,32,blue/red,80,blue,decision,0
18,5,33,green/yellow,0,green,decision,20
18,5,34,red/green,60,red,catch,0
18,5,35,blue/red,80,blue,decision,0
18,5,36,red/green,60,red,catch,0
18,5,37,green/blue,40,green,catch,40
18,5,38,red/blue,60,red,decision,0
18,5,39,red/blue,60,red,decision,20
18,5,40,red/yellow,60,red,catch,0
18,6,1,yellow/green,20,yellow,decision,20
18,6,2,green/yellow,40,green,decision,0
18,6,3,red/blue,60,red,decision,20
18,6,4,green/yellow,40,green,decision,0
18,6,5,blue/yellow,40,blue,catch,0
18,6,6,yellow/green,20,yellow,decision,20
18,6,7,yellow/green,20,yellow,decision,0
18,6,8,green/yellow,0,green,decision,20
18,6,9,blue/red,40,blue,decision,20
18,6,10,red/yellow,60,red,catch,0
18,6,11,blue/red,40,blue,decision,20
18,6,12,yellow/green,20,yellow,decision,20
18,6,13,green/yellow,0,green,decision,20
18,6,14,red/blue,60,red,decision,20
18,6,15,green/red,40,green,catch,20
18,6,16,yellow/blue,20,yellow,catch,60
18,6,17,green/yellow,0,green,decision,20
18,6,18,green/yellow,0,green,decision,20
18,6,19,blue/yellow,80,blue,catch,0
18,6,20,red/blue,60,red,decision,20
18,6,21,red/green,60,red,catch,0
18,6,22,red/blue,40,blue,decision,20
18,6,23,blue/yellow,80,blue,catch,0
18,6,24,yellow/green,40,green,decision,0
18,6,25,yellow/green,20,yellow,decision,0
18,6,26,yellow/red,20,yellow,catch,40
18,6,27,blue/red,80,blue,decision,0
18,6,28,red/yellow,60,red,catch,0
18,6,29,green/yellow,20,yellow,decision,0
18,6,30,blue/yellow,80,blue,catch,0
18,6,31,green/red,60,red,catch,0
18,6,32,blue/green,80,blue,catch,0
18,6,33,red/blue,60,red,decision,0
18,6,34,red/blue,60,red,decision,0
18,6,35,blue/green,40,blue,catch,0
18,6,36,yellow/blue,20,yellow,catch,20
18,6,37,red/green,60,red,catch,0
18,6,38,yellow/blue,20,yellow,catch,20
18,6,39,red/blue,60,red,decision,0
18,6,40,green/yellow,0,green,decision,20
19,1,1,green/yellow,40,green,decision,0
19,1,2,green/yellow,40,green,decision,0
19,1,3,green/blue,0,green,catch,40
19,1,4,blue/red,60,red,decision,20
19,1,5,yellow/blue,20,yellow,catch,20
19,1,6,yellow/blue,20,yellow,catch,60
19,1,7,red/blue,60,red,decision,0
19,1,8,red/blue,60,red,decision,20
19,1,9,yellow/red,20,yellow,catch,40
19,1,10,green/blue,40,blue,catch,0
19,1,11,blue/red,40,blue,decision,20
19,1,12,green/yellow,40,green,decision,0
19,1,13,blue/red,40,blue,decision,20
19,1,14,green/blue,80,blue,catch,0
19,1,15,green/yellow,40,green,decision,0
19,1,16,yellow/green,20,yellow,decision,20
19,1,17,blue/red,80,blue,decision,0
19,1,18,blue/yellow,40,blue,catch,0
19,1,19,green/yellow,20,yellow,decision,0
19,1,20,green/blue,0,green,catch,40
19,1,21,blue/yellow,40,blue,catch,0
19,1,22,red/blue,60,red,decision,0
19,1,23,green/yellow,40,green,decision,0
19,1,24,red/green,40,green,catch,20
19,1,25,red/green,60,red,catch,0
19,1,26,red/blue,60,red,decision,0
19,1,27,yellow/blue,20,yellow,catch,20
19,1,28,red/yellow,60,red,catch,0
19,1,29,yellow/blue,20,yellow,catch,60
19,1,30,yellow/green,20,yellow,decision,20
19,1,31,green/yellow,40,green,decision,0
19,1,32,yellow/green,20,yellow,decision,20
19,1,33,green/yellow,40,green,decision,0
19,1,34,blue/yellow,40,blue,catch,0
19,1,35,red/blue,60,red,decision,20
19,1,36,blue/green,80,blue,catch,0
19,1,37,red/blue,60,red,decision,20
19,1,38,blue/red,80,blue,decision,0
19,1,39,red/blue,80,blue,decision,0
19,1,40,blue/red,40,blue,decision,20
19,2,1,green/blue,40,green,catch,40
19,2,2,red/blue,80,blue,decision,0
19,2,3,yellow/blue,20,yellow,catch,20
19,2,4,red/blue,60,red,decision,0
19,2,5,red/blue,80,blue,decision,0
19,2,6,red/yellow,60,red,catch,0
19,2,7,blue/green,40,blue,catch,0
19,2,8,green/yellow,40,green,decision,0
19,2,9,blue/red,40,blue,decision,20
19,2,10,red/green,60,red,catch,0
19,2,11,blue/red,80,blue,decision,0
19,2,12,green/yellow,0,green,decision,20
19,2,13,blue/yellow,80,blue,catch,0
19,2,14,red/green,60,red,catch,0
19,2,15,green/yellow,40,green,decision,0
19,2,16,yellow/green,40,green,decision,0
19,2,17,red/green,0,green,catch,60
19,2,18,red/blue,60,red,decision,20
19,2,19,yellow/green,40,green,decision,0
19,2,20,green/blue,40,green,catch,40
19,2,21,red/yellow,60,red,catch,0
19,2,22,yellow/green,40,green,decision,0
19,2,23,blue/green,80,blue,catch,0
19,2,24,green/yellow,40,green,decision,0
19,2,25,blue/yellow,40,blue,catch,0
19,2,26,blue/green,40,blue,catch,0
19,2,27,red/blue,60,red,decision,20
19,2,28,yellow/green,20,yellow,decision,20
19,2,29,green/yellow,40,green,decision,0
19,2,30,blue/yellow,40,blue,catch,0
19,2,31,yellow/green,20,yellow,decision,0
19,2,32,red/yellow,60,red,catch,0
19,2,33,blue/red,80,blue,decision,0
19,2,34,yellow/green,20,yellow,decision,0
19,2,35,green/blue,0,green,catch,80
19,2,36,blue/red,40,blue,decision,20
19,2,37,green/yellow,0,green,decision,20
19,2,38,yellow/green,20,yellow,decision,0
19,2,39,yellow/green,20,yellow,decision,20
19,2,40,green/yellow,0,green,decision,20
19,3,1,red/green,60,red,catch,0
19,3,2,green/yellow,40,green,decision,0
19,3,3,yellow/green,20,yellow,decision,20
19,3,4,blue/red,80,blue,decision,0
19,3,5,blue/red,60,red,decision,0
19,3,6,red/blue,60,red,decision,20
19,3,7,blue/red,80,blue,decision,0
19,3,8,green/yellow,0,green,decision,20
19,3,9,red/blue,60,red,decision,0
19,3,10,yellow/blue,20,yellow,catch,20
19,3,11,blue/green,40,blue,catch,0
19,3,12,green/yellow,0,green,decision,20
19,3,13,green/blue,80,blue,catch,0
19,3,14,green/yellow,40,green,decision,0
19,3,15,yellow/green,20,yellow,decision,0
19,3,16,yellow/blue,20,yellow,catch,60
19,3,17,red/blue,60,red,decision,20
19,3,18,blue/green,0,green,catch,80
19,3,19,blue/yellow,40,blue,catch,0
19,3,20,red/green,60,red,catch,0
19,3,21,green/yellow,20,yellow,decision,20
19,3,22,green/yellow,40,green,decision,0
19,3,23,green/yellow,0,green,decision,20
19,3,24,yellow/green,20,yellow,decision,20
19,3,25,blue/red,40,blue,decision,20
19,3,26,green/red,0,green,catch,60
19,3,27,red/green,60,red,catch,0
19,3,28,green/yellow,40,green,decision,0
19,3,29,yellow/green,20,yellow,decision,0
19,3,30,blue/yellow,80,blue,catch,0
19,3,31,blue/yellow,40,blue,catch,0
19,3,32,green/yellow,40,green,decision,0
19,3,33,blue/yellow,40,blue,catch,0
19,3,34,green/yellow,40,green,decision,0
19,3,35,green/yellow,40,green,decision,0
19,3,36,red/yellow,60,red,catch,0
19,3,37,green/yellow,40,green,decision,0
